,Date,H_TDH_U_L2_N
476,2022-06-28T06:34:00Z,7.342902495475428
477,2022-06-28T06:35:00Z,7.428828275093967
478,2022-06-28T06:36:00Z,7.355640818599472
479,2022-06-28T06:37:00Z,7.529113618961432
480,2022-06-28T06:38:00Z,7.531198071836279
481,2022-06-28T06:39:00Z,7.687068825699565
482,2022-06-28T06:40:00Z,7.929328570931364
483,2022-06-28T06:41:00Z,8.32329016427676
484,2022-06-28T06:42:00Z,8.185078409176493
485,2022-06-28T06:43:00Z,7.125777875964201
486,2022-06-28T06:44:00Z,6.525565362661841
487,2022-06-28T06:45:00Z,7.442724627592928
488,2022-06-28T06:46:00Z,6.4933721460392615
489,2022-06-28T06:47:00Z,7.354946000974519
490,2022-06-28T06:48:00Z,6.401283294832198
491,2022-06-28T06:49:00Z,6.921611408882079
492,2022-06-28T06:50:00Z,6.316193651677569
493,2022-06-28T06:51:00Z,7.37277965334818
494,2022-06-28T06:52:00Z,6.909799509257969
495,2022-06-28T06:53:00Z,6.254354883057213
496,2022-06-28T06:54:00Z,7.196295976611443
497,2022-06-28T06:55:00Z,7.366526294723652
498,2022-06-28T06:56:00Z,5.946319069330362
499,2022-06-28T06:57:00Z,6.998736165251286
500,2022-06-28T06:58:00Z,6.4845711227899185
501,2022-06-28T06:59:00Z,6.6277035535291695
502,2022-06-28T07:00:00Z,6.821557670889594
503,2022-06-28T07:01:00Z,7.536756612835859
504,2022-06-28T07:02:00Z,7.295886502853961
505,2022-06-28T07:03:00Z,7.843171185437837
506,2022-06-28T07:04:00Z,6.476464917165528
507,2022-06-28T07:05:00Z,6.645768811777803
508,2022-06-28T07:06:00Z,7.459631856466656
509,2022-06-28T07:07:00Z,6.837722975858722
510,2022-06-28T07:08:00Z,6.290022187804532
511,2022-06-28T07:09:00Z,7.467969667966029
512,2022-06-28T07:10:00Z,7.621755968954475
513,2022-06-28T07:11:00Z,7.190969041486842
514,2022-06-28T07:12:00Z,7.245859633857717
515,2022-06-28T07:13:00Z,7.4019619935959895
516,2022-06-28T07:14:00Z,7.284074603229844
517,2022-06-28T07:15:00Z,6.518848792287346
518,2022-06-28T07:16:00Z,6.328237157176666
519,2022-06-28T07:17:00Z,6.411615272170401
520,2022-06-28T07:18:00Z,6.479707399415287
521,2022-06-28T07:19:00Z,6.68606823402478
522,2022-06-28T07:20:00Z,7.003831494500907
523,2022-06-28T07:21:00Z,6.533439962411246
524,2022-06-28T07:22:00Z,6.6314092475288895
525,2022-06-28T07:23:00Z,6.4817918522901286
526,2022-06-28T07:24:00Z,6.482255064040095
527,2022-06-28T07:25:00Z,7.109443773492967
528,2022-06-28T07:26:00Z,6.548498141102738
529,2022-06-28T07:27:00Z,6.157508297604747
530,2022-06-28T07:28:00Z,6.396560890296533
531,2022-06-28T07:29:00Z,6.457575299022878
532,2022-06-28T07:30:00Z,7.372779653348184
533,2022-06-28T07:31:00Z,7.174293418488095
534,2022-06-28T07:32:00Z,6.350239715300014
535,2022-06-28T07:33:00Z,6.359272344424333
536,2022-06-28T07:34:00Z,6.250649189057498
537,2022-06-28T07:35:00Z,6.481560246415147
538,2022-06-28T07:36:00Z,6.779868613392733
539,2022-06-28T07:37:00Z,6.364830885423915
540,2022-06-28T07:38:00Z,6.317120075177499
541,2022-06-28T07:39:00Z,6.108906393568145
542,2022-06-28T07:40:00Z,5.996288986062264
543,2022-06-28T07:41:00Z,6.289876943442259
544,2022-06-28T07:42:00Z,6.538072079910898
545,2022-06-28T07:43:00Z,6.221698454684669
546,2022-06-28T07:44:00Z,6.482255064040093
547,2022-06-28T07:45:00Z,6.625387494779338
548,2022-06-28T07:46:00Z,6.668929399276066
549,2022-06-28T07:47:00Z,6.556832155784488
550,2022-06-28T07:48:00Z,6.731231379646382
551,2022-06-28T07:49:00Z,6.347923656550184
552,2022-06-28T07:50:00Z,6.873900598635666
553,2022-06-28T07:51:00Z,6.48913650639339
