,Date,F
297,2022-06-28T03:35:00Z,50.01890285714293
298,2022-06-28T03:36:00Z,50.01600000000001
299,2022-06-28T03:37:00Z,50.01696761904762
300,2022-06-28T03:38:00Z,50.02519238095242
301,2022-06-28T03:39:00Z,50.02325714285723
302,2022-06-28T03:40:00Z,50.02011238095241
303,2022-06-28T03:41:00Z,50.0157580952382
304,2022-06-28T03:42:00Z,50.0242247619048
305,2022-06-28T03:43:00Z,50.046721904761895
306,2022-06-28T03:44:00Z,50.036976012913705
307,2022-06-28T03:45:00Z,50.029304761904754
308,2022-06-28T03:46:00Z,50.06292952380953
309,2022-06-28T03:47:00Z,50.08445904761906
310,2022-06-28T03:48:00Z,50.0781695238095
311,2022-06-28T03:49:00Z,50.07236380952386
312,2022-06-28T03:50:00Z,50.079620952381006
313,2022-06-28T03:51:00Z,50.070428571428536
314,2022-06-28T03:52:00Z,50.071880000000014
315,2022-06-28T03:53:00Z,50.07284761904759
316,2022-06-28T03:54:00Z,50.067041904761936
317,2022-06-28T03:55:00Z,50.06196190476198
318,2022-06-28T03:56:00Z,50.06607428571428
319,2022-06-28T03:57:00Z,50.08155619047624
320,2022-06-28T03:58:00Z,50.08518476190484
321,2022-06-28T03:59:00Z,50.08131428571437
322,2022-06-28T04:00:00Z,50.079137142857185
323,2022-06-28T04:01:00Z,50.05276952380954
324,2022-06-28T04:02:00Z,50.03462666666673
325,2022-06-28T04:03:00Z,50.01164571428573
326,2022-06-28T04:04:00Z,50.00499538337377
327,2022-06-28T04:05:00Z,49.981649523809445
328,2022-06-28T04:06:00Z,49.945363809523826
329,2022-06-28T04:07:00Z,49.94028380952382
330,2022-06-28T04:08:00Z,49.95383047619045
331,2022-06-28T04:09:00Z,49.93786476190472
332,2022-06-28T04:10:00Z,49.93568761904759
333,2022-06-28T04:11:00Z,49.95310476190475
334,2022-06-28T04:12:00Z,49.94342857142858
335,2022-06-28T04:13:00Z,49.96181333333325
336,2022-06-28T04:14:00Z,49.96471619047619
337,2022-06-28T04:15:00Z,50.00172761904764
338,2022-06-28T04:16:00Z,49.99447047619051
339,2022-06-28T04:17:00Z,50.00559809523815
340,2022-06-28T04:18:00Z,49.99108380952386
341,2022-06-28T04:19:00Z,49.98793904761909
342,2022-06-28T04:20:00Z,49.98068190476199
343,2022-06-28T04:21:00Z,49.98213333333336
344,2022-06-28T04:22:00Z,49.983584761904865
345,2022-06-28T04:23:00Z,49.9845523809523
346,2022-06-28T04:24:00Z,49.97536000000009
347,2022-06-28T04:25:00Z,49.96440458434217
348,2022-06-28T04:26:00Z,49.9710057142857
349,2022-06-28T04:27:00Z,49.96810285714277
350,2022-06-28T04:28:00Z,49.967860952380924
351,2022-06-28T04:29:00Z,49.99301904761915
352,2022-06-28T04:30:00Z,49.99035809523811
353,2022-06-28T04:31:00Z,49.98140761904762
354,2022-06-28T04:32:00Z,49.97221523809521
355,2022-06-28T04:33:00Z,49.9753599999999
