,Date,P_SUM
369,2022-06-28T04:47:00Z,106729.18923448074
370,2022-06-28T04:48:00Z,114270.2068948249
371,2022-06-28T04:49:00Z,131643.27084421398
372,2022-06-28T04:50:00Z,132719.4215
373,2022-06-28T04:51:00Z,132717.76355962176
374,2022-06-28T04:52:00Z,132414.86904515192
375,2022-06-28T04:53:00Z,132126.64370242672
376,2022-06-28T04:54:00Z,127159.35038569866
377,2022-06-28T04:55:00Z,84317.16467240857
378,2022-06-28T04:56:00Z,114044.51312924076
379,2022-06-28T04:57:00Z,95251.09736222625
380,2022-06-28T04:58:00Z,95997.47837150277
381,2022-06-28T04:59:00Z,101034.6987205569
382,2022-06-28T05:00:00Z,101101.7796967396
383,2022-06-28T05:01:00Z,88950.41085977724
384,2022-06-28T05:02:00Z,106320.4010751839
385,2022-06-28T05:03:00Z,92277.82468793543
386,2022-06-28T05:04:00Z,97984.96138365915
387,2022-06-28T05:05:00Z,103011.38790721126
388,2022-06-28T05:06:00Z,107492.31013630138
389,2022-06-28T05:07:00Z,107264.11856687124
390,2022-06-28T05:08:00Z,96780.68647913798
391,2022-06-28T05:09:00Z,106486.53538244529
392,2022-06-28T05:10:00Z,101664.21979645175
393,2022-06-28T05:11:00Z,91791.23074543687
394,2022-06-28T05:12:00Z,109014.99175038731
395,2022-06-28T05:13:00Z,102471.74353141991
396,2022-06-28T05:14:00Z,97493.47793899177
397,2022-06-28T05:15:00Z,91906.92202127632
398,2022-06-28T05:16:00Z,80681.7785651473
399,2022-06-28T05:17:00Z,109945.69019415708
400,2022-06-28T05:18:00Z,126560.42096242054
401,2022-06-28T05:19:00Z,131090.54605226353
402,2022-06-28T05:20:00Z,130710.48937273449
403,2022-06-28T05:21:00Z,126555.69494258623
404,2022-06-28T05:22:00Z,102725.27652578088
405,2022-06-28T05:23:00Z,116190.481038718
406,2022-06-28T05:24:00Z,123127.16338231476
407,2022-06-28T05:25:00Z,125982.26277633182
408,2022-06-28T05:26:00Z,105856.75271846629
409,2022-06-28T05:27:00Z,105907.68252116752
410,2022-06-28T05:28:00Z,109788.6457042609
411,2022-06-28T05:29:00Z,128497.7004289755
412,2022-06-28T05:30:00Z,110404.81860554458
413,2022-06-28T05:31:00Z,121443.06300329705
414,2022-06-28T05:32:00Z,121425.35219532234
415,2022-06-28T05:33:00Z,121380.65765514063
416,2022-06-28T05:34:00Z,102910.63871716613
417,2022-06-28T05:35:00Z,117951.12940145083
418,2022-06-28T05:36:00Z,112731.15376395347
419,2022-06-28T05:37:00Z,109597.72012421743
420,2022-06-28T05:38:00Z,123441.01586985937
421,2022-06-28T05:39:00Z,130704.88490560575
422,2022-06-28T05:40:00Z,130666.66928841684
423,2022-06-28T05:41:00Z,130713.46686137962
424,2022-06-28T05:42:00Z,121145.12451483498
425,2022-06-28T05:43:00Z,112479.57977396455
426,2022-06-28T05:44:00Z,127878.6503716537
427,2022-06-28T05:45:00Z,128485.84255466831
428,2022-06-28T05:46:00Z,128928.10937153065
429,2022-06-28T05:47:00Z,129007.86642859639
430,2022-06-28T05:48:00Z,130654.11557475332
431,2022-06-28T05:49:00Z,130617.17405539149
432,2022-06-28T05:50:00Z,130636.19521668564
